Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_063,1.202,77,76,73,72,76,76,74,72,71,72,73.9,2.071231517720798
query_064,1.053,80,79,85,83,83,81,82,79,81,80,81.3,1.8466185312619385
query_065,1.099,49,50,50,54,49,50,49,53,47,50,50.1,1.9209372712298545
query_066,1.271,84,81,81,82,84,83,82,84,82,80,82.3,1.345362404707371
query_067,1.038,79,76,79,77,80,80,82,83,79,80,79.5,1.9621416870348585
query_068,1.215,73,70,74,68,68,70,67,66,73,67,69.6,2.727636339397171
query_069,1.182,74,80,81,75,79,78,79,83,84,75,78.8,3.218695387886217
query_070,1.285,85,83,80,85,82,82,85,91,80,76,82.9,3.8065732621348563
query_071,1.314,95,95,96,93,95,94,93,94,93,95,94.3,1.004987562112089
query_072,1.296,95,97,91,99,95,97,96,94,96,95,95.5,2.0124611797498106
query_073,1.172,87,85,89,84,86,88,91,79,86,89,86.4,3.168595903550972
query_074,1.275,91,88,92,91,89,90,91,88,87,90,89.7,1.5524174696260022
query_075,1.263,94,94,93,94,92,95,94,95,88,95,93.4,2.009975124224178
query_076,1.045,74,79,72,74,75,79,77,80,76,77,76.3,2.4515301344262523
query_077,1.109,61,62,60,60,58,61,59,63,64,64,61.2,1.9390719429665315
query_078,0.86,58,63,62,66,59,62,67,59,55,61,61.2,3.4583232931581165
query_079,0.935,28,33,37,32,48,45,48,34,33,41,37.9,6.7889616289974715
query_080,0.92,94,94,95,93,94,94,94,94,94,92,93.8,0.7483314773547882
query_081,1.025,49,49,49,74,49,45,46,48,45,53,50.7,8.087644898238299
query_082,1.274,87,84,63,84,62,64,64,85,88,63,74.4,11.271202242884296
query_083,1.085,42,43,41,43,42,38,43,41,43,42,41.8,1.469693845669907
query_084,1.076,89,87,90,89,88,90,90,89,88,89,88.9,0.9433981132056604
query_085,1.412,98,97,97,98,97,99,97,96,98,99,97.6,0.9165151389911681
query_086,1.117,52,64,55,58,55,53,57,53,55,53,55.5,3.3541019662496847
query_087,1.05,83,85,84,84,80,82,83,85,82,83,83.1,1.445683229480096
query_088,1.258,91,90,96,95,99,96,92,98,96,94,94.7,2.7946377224964243
query_089,1.028,80,80,72,82,67,76,79,80,83,83,78.2,4.894895300208167
query_090,1.323,83,82,81,83,82,85,75,77,82,87,81.7,3.318132004607412
query_091,1.121,80,79,84,80,81,85,84,82,83,81,81.9,1.9209372712298545
query_092,1.125,73,73,70,72,64,75,74,71,64,68,70.4,3.7202150475476548
query_093,0.959,73,71,66,74,71,73,65,68,69,71,70.1,2.879236009777594
query_094,1.06,79,75,80,77,71,78,81,75,84,83,78.3,3.7696153649941526
query_095,1.117,90,91,94,93,95,93,97,93,93,90,92.9,2.071231517720798
query_096,1.297,51,61,51,48,56,57,54,56,59,61,55.4,4.17612260356422
query_097,1.356,78,80,78,71,80,81,81,81,80,79,78.9,2.8442925306655784
query_098,1.242,34,45,35,43,36,50,57,41,69,48,45.8,10.342146779078316
query_099,1.458,90,88,91,97,84,86,43,86,87,91,84.3,14.198943622678414
query_100,1.057,73,68,60,68,67,64,73,68,72,66,67.9,3.8845849199110063
query_101,1.161,87,86,90,88,90,83,79,79,86,86,85.4,3.7469987990390385
query_102,1.078,76,73,74,65,75,76,74,74,73,74,73.4,2.973213749463701
query_103,1.117,70,68,73,67,71,72,68,64,67,65,68.5,2.80178514522438
query_104,1.105,64,67,73,66,61,64,63,63,66,69,65.6,3.2924155266308657
query_105,1.159,54,68,65,64,62,65,65,63,64,64,63.4,3.4698703145794942
query_106,1.391,95,99,99,98,99,98,99,98,99,98,98.2,1.16619037896906
query_107,1.202,98,97,100,100,98,99,99,100,98,99,98.8,0.9797958971132711
query_108,1.161,82,85,86,71,87,84,82,87,85,91,84.0,5.0
query_109,1.141,81,80,78,83,79,82,81,81,81,79,80.5,1.4317821063276353
