Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_075,1.12,91,83,43,90,44,52,93,94,90,88,76.8,20.262280227062305
query_076,1.055,75,77,75,76,74,75,64,70,71,81,73.8,4.354308211415448
query_077,1.183,88,84,84,82,82,83,83,83,86,82,83.7,1.8466185312619388
query_078,0.862,74,71,73,79,75,72,77,75,77,73,74.6,2.3748684174075834
query_079,0.916,64,40,49,44,39,35,48,42,43,51,45.5,7.710382610480495
query_080,0.858,44,51,53,39,46,50,47,49,45,46,47.0,3.794733192202055
query_081,1.063,69,53,80,77,60,59,70,58,72,59,65.7,8.626123115281858
query_082,1.42,90,92,92,95,98,92,94,89,88,96,92.6,3.0066592756745814
query_083,1.17,75,55,70,47,68,62,55,50,71,57,61.0,9.121403400793104
query_084,1.134,87,91,92,92,86,88,87,88,88,87,88.6,2.1071307505705477
query_085,1.448,89,89,87,91,85,89,95,89,69,88,87.1,6.518435395092905
query_086,1.181,79,81,79,81,82,81,81,81,83,81,80.9,1.1357816691600546
query_087,1.047,69,81,75,68,61,80,66,85,76,85,74.6,7.889233169326408
query_088,1.207,80,84,90,78,88,88,87,87,89,86,85.7,3.716180835212409
query_089,1.068,77,76,77,79,81,88,78,78,77,77,78.8,3.3406586176980135
query_090,1.331,69,81,62,68,77,73,64,67,72,69,70.2,5.455272678794342
query_091,1.164,92,93,95,93,93,94,94,94,94,91,93.3,1.0999999999999999
query_092,1.157,64,73,79,80,80,73,71,71,66,67,72.4,5.517245689653489
query_093,0.963,86,79,88,79,71,87,79,77,71,74,79.1,5.923681287847955
query_094,1.069,66,75,80,68,79,75,70,70,69,76,72.8,4.578209256903839
query_095,1.274,92,97,96,98,95,99,76,96,72,95,91.6,9.024411338142782
query_096,1.283,88,84,81,83,80,87,84,88,83,88,84.6,2.8354893757515653
query_097,1.334,97,99,98,97,97,97,97,98,97,98,97.5,0.6708203932499369
query_098,1.188,73,73,70,72,72,68,73,78,79,74,73.2,3.124099870362662
query_099,1.309,99,98,98,98,100,100,98,100,99,99,98.9,0.8306623862918076
query_100,1.063,49,65,63,67,60,77,68,55,56,62,62.2,7.4404300950953095
query_101,1.146,65,71,64,66,72,71,63,79,70,65,68.6,4.673328578219169
query_102,1.149,59,96,94,97,88,95,97,84,90,95,89.5,10.947602477255009
query_103,1.208,82,75,91,82,89,80,80,90,76,74,81.9,5.923681287847955
query_104,1.116,77,83,82,82,79,79,81,81,78,76,79.8,2.2271057451320084
query_105,1.184,63,60,48,64,47,46,36,48,51,49,51.2,8.255906976220118
query_106,1.42,96,88,86,91,79,76,93,80,93,74,85.6,7.445804187594515
query_107,1.132,82,88,92,89,87,89,86,92,66,83,85.4,7.1860976892886725
query_108,1.158,83,93,90,88,90,92,88,91,90,89,89.4,2.615339366124404
query_109,1.167,69,73,73,70,65,67,65,71,68,69,69.0,2.7202941017470885
