Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_038,1.014,75,75,73,76,74,75,73,75,72,71,73.9,1.5132745950421556
query_039,0.868,31,34,35,30,31,32,35,29,31,35,32.3,2.1470910553583886
query_040,0.997,87,86,87,88,90,88,86,89,89,85,87.5,1.5
query_041,1.28,84,82,84,81,84,82,83,81,78,82,82.1,1.7578395831246945
query_042,1.182,65,65,67,71,68,69,68,64,71,64,67.2,2.521904042583698
query_043,1.194,97,96,97,98,98,98,99,98,100,97,97.8,1.0770329614269007
query_044,1.144,98,96,96,95,97,97,96,97,97,98,96.7,0.9
query_045,1.45,98,98,99,99,99,100,99,98,98,99,98.7,0.6403124237432849
query_046,1.474,99,99,99,99,98,98,99,100,99,100,99.0,0.6324555320336759
query_047,1.104,75,78,76,75,75,77,74,78,72,78,75.8,1.8867962264113207
query_048,1.408,96,97,98,97,98,98,97,98,99,98,97.6,0.8
query_049,1.223,76,80,87,79,80,72,77,79,80,84,79.4,3.903844259188627
query_050,1.108,95,94,93,94,95,92,92,92,92,95,93.4,1.2806248474865698
query_051,1.177,92,90,86,90,88,90,87,88,89,86,88.6,1.8547236990991407
query_052,1.145,99,98,99,100,98,99,99,96,97,98,98.3,1.0999999999999999
query_053,1.033,4,12,11,8,12,8,2,7,7,14,8.5,3.5846896657869842
query_054,1.427,91,91,91,90,91,90,91,90,91,93,90.9,0.8306623862918076
query_055,1.215,84,82,80,82,76,78,72,82,77,86,79.9,3.9610604640676716
query_056,0.957,73,76,74,74,75,75,74,75,75,75,74.6,0.8
query_057,1.01,96,95,96,94,93,97,97,95,95,95,95.3,1.1874342087037917
query_058,0.933,90,90,92,91,90,90,90,89,90,91,90.3,0.7810249675906654
query_059,1.337,92,95,96,97,97,94,97,97,97,96,95.8,1.6
query_060,1.372,98,96,95,95,94,93,97,99,77,94,93.8,5.878775382679628
query_061,1.48,98,97,99,98,100,99,99,100,100,99,98.9,0.9433981132056604
query_062,1.193,89,88,87,88,86,86,90,90,90,89,88.3,1.4866068747318506
query_063,1.209,90,93,94,92,93,92,94,92,94,93,92.7,1.1874342087037917
query_064,0.93,63,62,63,66,63,64,62,64,62,67,63.6,1.624807680927192
query_065,1.17,62,61,61,62,65,61,61,63,64,64,62.4,1.42828568570857
query_066,1.235,87,85,84,88,89,74,87,90,85,84,85.3,4.243819034784589
query_067,1.192,98,97,98,96,98,97,98,99,99,99,97.9,0.9433981132056604
query_068,1.182,90,89,88,90,88,89,88,89,88,90,88.9,0.8306623862918076
query_069,1.399,75,75,75,77,75,72,75,75,72,75,74.6,1.42828568570857
query_070,1.305,78,78,78,75,78,77,78,78,78,78,77.6,0.9165151389911679
query_071,1.326,100,98,100,99,100,99,100,97,98,99,99.0,1.0
query_072,1.23,95,95,94,96,95,95,96,95,95,95,95.1,0.5385164807134505
query_073,1.214,95,97,97,95,96,94,97,97,99,97,96.4,1.3564659966250536
query_074,1.492,97,99,98,100,98,100,98,99,98,97,98.4,1.0198039027185568
query_075,1.05,89,90,88,92,90,86,91,88,89,88,89.1,1.6401219466856725
query_076,1.056,56,41,55,39,42,41,55,37,35,54,45.5,8.00312438988674
query_077,1.046,97,99,99,99,99,97,99,98,97,98,98.2,0.8717797887081347
query_078,0.835,45,47,46,52,44,55,46,49,57,50,49.1,4.158124577258358
query_079,0.905,74,76,74,75,71,46,74,70,74,73,70.7,8.402975663418287
query_080,0.9,74,71,71,71,70,72,69,68,71,73,71.0,1.6733200530681511
query_081,1.123,92,95,92,92,92,89,93,92,93,91,92.1,1.4456832294800959
query_082,1.433,99,96,99,99,98,97,97,99,98,99,98.1,1.0440306508910548
query_083,1.105,62,66,67,68,66,66,69,66,61,63,65.4,2.4576411454889016
query_084,1.127,93,94,93,93,94,93,93,93,92,91,92.9,0.8306623862918076
query_085,1.483,98,97,99,99,99,98,99,97,99,93,97.8,1.7776388834631178
query_086,1.065,64,65,62,65,64,65,63,61,62,63,63.4,1.3564659966250538
query_087,1.227,88,89,90,90,90,88,88,90,88,90,89.1,0.9433981132056604
query_088,1.397,99,99,99,100,99,100,98,97,100,99,99.0,0.8944271909999159
query_089,0.877,57,58,54,46,55,57,53,56,55,44,53.5,4.5
query_090,1.455,99,99,99,99,100,100,100,99,99,98,99.2,0.6
query_091,1.082,97,93,95,99,99,95,92,97,99,97,96.3,2.368543856465402
query_092,1.22,85,62,80,79,81,78,79,85,81,61,77.1,8.117265549432272
query_093,0.904,62,57,63,66,60,65,61,59,56,60,60.9,3.0479501308256345
query_094,1.298,99,99,100,98,98,100,96,100,99,99,98.8,1.16619037896906
query_095,1.018,94,92,90,90,90,95,94,95,94,93,92.7,1.9519221295943134
query_096,1.316,88,91,88,90,91,89,92,92,61,91,87.3,8.877499647986475
query_097,1.145,95,94,95,95,97,97,95,96,96,93,95.3,1.1874342087037917
query_098,1.213,99,93,100,93,96,97,96,94,94,93,95.5,2.4186773244895647
query_099,1.421,98,99,100,99,100,98,100,99,99,99,99.1,0.7000000000000001
query_100,1.204,88,95,92,97,84,87,93,90,93,94,91.3,3.7960505792204615
query_101,1.249,79,76,74,78,84,92,73,90,75,87,80.8,6.584831053261731
query_102,1.115,93,93,91,91,96,96,95,95,95,95,94.0,1.7888543819998317
query_103,1.112,76,73,72,75,70,74,72,78,72,76,73.8,2.3151673805580453
query_104,1.227,92,93,92,91,92,95,92,97,93,95,93.2,1.7776388834631178
query_105,1.119,86,85,87,85,85,89,89,87,84,89,86.6,1.8
query_106,1.318,95,94,92,92,94,95,95,94,93,94,93.8,1.0770329614269007
query_107,1.08,90,84,91,89,83,85,88,89,93,91,88.3,3.132091952673165
query_108,1.041,67,66,66,65,67,66,68,65,67,67,66.4,0.9165151389911679
query_109,1.19,96,99,95,96,97,97,95,97,96,95,96.3,1.1874342087037917
