Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_058,0.97,93,95,97,97,97,94,95,93,95,94,95.0,1.4832396974191326
query_059,1.407,90,91,92,91,91,91,92,90,92,93,91.3,0.9
query_060,1.52,83,96,94,87,89,91,87,91,91,87,89.6,3.6110940170535577
query_061,1.587,92,77,91,93,86,76,92,94,87,80,86.8,6.493073232299171
query_062,1.181,97,92,93,96,94,97,97,94,93,93,94.6,1.8547236990991407
query_063,1.317,79,75,78,64,79,68,76,76,76,85,75.6,5.571355310873647
query_064,1.017,88,88,86,81,84,88,83,83,87,85,85.3,2.3685438564654024
query_065,1.18,72,73,70,71,65,66,70,71,60,65,68.3,3.9000000000000004
query_066,1.235,79,81,77,87,74,79,83,88,71,83,80.2,5.095095681142799
query_067,1.078,83,85,78,77,83,77,75,80,81,71,79.0,4.024922359499621
query_068,1.273,62,52,77,63,63,60,65,81,79,63,66.5,8.879752248796134
query_069,1.336,68,78,67,77,72,75,80,76,82,83,75.8,5.173006862551025
query_070,1.332,76,78,79,79,87,70,83,62,79,81,77.4,6.6211781428987395
query_071,1.407,86,86,80,85,89,86,89,83,88,88,86.0,2.6832815729997477
query_072,1.268,80,89,92,87,84,80,85,88,84,92,86.1,4.085339643163099
query_073,1.193,71,64,70,77,84,70,72,83,78,68,73.7,6.2136945531623935
query_074,1.369,70,79,68,75,69,75,69,77,71,67,72.0,3.9496835316262997
query_075,1.071,82,82,82,84,78,80,88,85,75,74,81.0,4.147288270665544
query_076,1.064,56,58,52,63,58,54,62,52,52,56,56.3,3.7960505792204615
query_077,1.116,87,87,82,82,83,85,86,82,83,78,83.5,2.6551836094703507
query_078,0.888,88,88,85,91,87,85,86,91,85,81,86.7,2.8653097563788803
query_079,0.893,63,65,56,71,66,64,60,48,57,60,61.0,6.04979338490167
query_080,0.88,51,54,55,51,56,58,57,62,58,59,56.1,3.3000000000000003
query_081,1.131,76,85,79,79,78,79,79,77,77,78,78.7,2.325940669922601
query_082,1.486,96,94,91,96,93,82,90,86,95,94,91.7,4.360045871318328
query_083,1.128,93,92,94,92,92,91,94,92,93,93,92.6,0.9165151389911679
query_084,1.089,77,72,76,83,77,63,72,78,79,77,75.4,5.122499389946279
query_085,1.465,86,84,90,95,89,82,84,88,87,87,87.2,3.4871191548325386
query_086,1.11,81,77,80,81,82,82,81,78,81,82,80.5,1.6278820596099706
query_087,1.13,93,86,89,85,79,77,84,78,82,86,83.9,4.784349485562274
query_088,1.257,87,87,87,88,61,85,89,88,90,85,84.7,8.038034585643434
query_089,0.915,68,62,60,78,60,63,70,68,60,62,65.1,5.5578772926361015
query_090,1.299,85,89,84,86,91,87,86,65,90,58,82.1,10.624970588194586
query_091,1.086,78,69,79,85,84,81,81,77,72,79,78.5,4.695742752749559
query_092,1.122,75,76,76,77,80,77,77,78,83,76,77.5,2.247220505424423
query_093,0.994,83,84,82,80,84,83,85,84,82,86,83.3,1.6155494421403513
query_094,1.092,54,61,56,56,56,55,56,55,60,55,56.4,2.1540659228538015
query_095,1.079,91,86,94,94,92,90,91,95,94,90,91.7,2.570992026436488
query_096,1.319,48,78,47,86,44,53,76,73,45,69,61.9,15.208221460775748
query_097,1.148,69,82,75,75,77,76,77,80,73,76,76.0,3.3763886032268267
query_098,1.318,95,97,96,97,96,97,97,95,98,97,96.5,0.9219544457292888
query_099,1.576,99,99,98,99,97,99,99,99,98,99,98.6,0.66332495807108
query_100,1.074,45,63,65,34,58,56,46,57,66,58,54.8,9.641576634555161
query_101,1.145,86,77,76,79,76,77,73,69,84,79,77.6,4.651881339845203
query_102,1.034,92,92,91,93,92,93,90,93,92,93,92.1,0.9433981132056604
query_103,1.21,99,97,99,99,98,99,99,98,94,99,98.1,1.5132745950421556
query_104,1.181,91,90,86,93,85,90,87,86,91,93,89.2,2.821347195933177
query_105,1.177,79,74,77,78,75,78,74,78,80,81,77.4,2.2891046284519194
query_106,1.612,98,96,96,99,100,99,99,98,100,98,98.3,1.345362404707371
query_107,1.146,91,86,87,89,91,89,89,90,89,81,88.2,2.8213471959331766
query_108,1.126,74,66,76,75,71,70,78,76,67,79,73.2,4.261455150532504
query_109,1.191,86,90,86,87,89,93,90,91,90,87,88.9,2.211334438749598
