Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_040,0.938,81,81,81,83,86,84,80,79,82,83,82.0,1.9493588689617927
query_041,1.415,94,90,94,92,93,94,92,94,89,92,92.4,1.6852299546352716
query_042,1.254,79,55,72,53,78,80,79,71,53,78,69.8,10.943491216243563
query_043,1.408,97,95,95,96,97,96,97,97,97,95,96.2,0.8717797887081347
query_044,1.099,95,94,91,93,90,90,93,91,90,92,91.9,1.7
query_045,1.305,90,90,92,91,89,87,93,92,90,88,90.2,1.7776388834631178
query_046,1.143,60,59,60,57,57,62,60,65,53,49,58.2,4.308131845707603
query_047,1.078,79,80,79,80,80,76,76,75,75,79,77.9,2.0223748416156684
query_048,1.423,64,72,67,66,67,64,64,64,64,68,66.0,2.4899799195977463
query_049,1.196,85,86,84,82,87,90,84,85,87,84,85.4,2.1071307505705477
query_050,1.152,90,90,90,88,86,89,86,85,89,88,88.1,1.7578395831246945
query_051,1.205,88,90,87,88,88,87,87,87,87,84,87.3,1.4177446878757824
query_052,1.106,73,89,74,91,92,81,74,77,89,86,82.6,7.255342858886822
query_053,1.128,72,75,80,76,75,81,68,71,68,76,74.2,4.237924020083418
query_054,1.302,84,85,78,85,86,83,86,87,85,82,84.1,2.467792535850613
query_055,1.179,73,80,80,81,79,81,79,80,73,78,78.4,2.835489375751565
query_056,0.92,83,82,85,84,82,81,80,85,82,81,82.5,1.6278820596099706
query_057,1.023,96,98,96,98,98,96,96,97,95,97,96.7,1.004987562112089
query_058,0.97,98,98,97,94,97,98,97,95,98,98,97.0,1.3416407864998738
query_059,1.407,91,92,92,93,93,90,93,92,92,93,92.1,0.9433981132056604
query_060,1.52,96,96,96,98,98,97,96,97,96,86,95.6,3.2924155266308657
query_061,1.587,97,96,99,98,99,95,98,100,99,96,97.7,1.5524174696260025
query_062,1.181,98,98,98,94,96,97,98,98,95,99,97.1,1.5132745950421556
query_063,1.317,86,94,84,87,88,86,95,87,92,86,88.5,3.5846896657869842
query_064,1.017,91,94,94,91,95,95,96,93,92,93,93.4,1.624807680927192
query_065,1.18,64,65,66,60,62,68,65,60,66,65,64.1,2.5079872407968904
query_066,1.235,83,87,81,87,86,86,85,83,85,87,85.0,1.9493588689617927
query_067,1.078,78,85,80,89,85,81,79,82,82,80,82.1,3.176476034853718
query_068,1.273,62,48,53,50,50,46,60,47,47,50,51.3,5.23545604508337
query_069,1.336,69,76,71,76,72,82,76,75,79,68,74.4,4.176122603564219
query_070,1.332,68,68,64,86,88,81,83,83,61,85,76.7,9.69587541174081
query_071,1.407,94,91,94,94,91,93,95,91,92,94,92.9,1.445683229480096
query_072,1.268,86,86,82,85,79,87,86,84,85,86,84.6,2.2891046284519194
query_073,1.193,85,86,83,85,82,83,82,89,87,84,84.6,2.1540659228538015
query_074,1.369,81,85,81,83,83,83,84,86,86,80,83.2,1.9899748742132397
query_075,1.071,69,68,70,71,68,74,68,70,72,71,70.1,1.8681541692269403
query_076,1.064,60,61,64,65,63,62,65,63,64,63,63.0,1.5491933384829668
query_077,1.116,90,95,93,93,91,93,92,92,93,93,92.5,1.284523257866513
query_078,0.888,92,90,91,94,91,92,87,91,91,90,90.9,1.6999999999999997
query_079,0.893,69,66,65,57,67,58,54,64,67,56,62.3,5.1778373863998475
query_080,0.88,79,84,77,78,82,81,80,80,79,79,79.9,1.9209372712298545
query_081,1.131,82,82,81,83,80,84,83,82,81,79,81.7,1.4177446878757824
query_082,1.486,86,85,88,88,88,87,84,88,86,86,86.6,1.3564659966250536
query_083,1.128,96,94,94,93,93,93,93,94,91,94,93.5,1.2041594578792296
query_084,1.089,58,59,60,63,59,62,62,62,59,62,60.6,1.685229954635272
query_085,1.465,88,90,86,86,88,84,87,85,87,86,86.7,1.6155494421403513
query_086,1.11,78,80,74,79,80,80,75,83,82,84,79.5,3.0413812651491097
query_087,1.13,89,82,83,92,89,89,88,91,89,91,88.3,3.1320919526731648
query_088,1.257,88,86,87,77,83,84,82,83,87,85,84.2,3.059411708155671
query_089,0.915,77,68,70,79,75,75,77,74,76,74,74.5,3.138470965295043
query_090,1.299,89,48,52,48,91,59,65,75,64,84,67.5,15.602884348735012
query_091,1.086,95,97,96,97,94,98,95,94,94,95,95.5,1.3601470508735443
query_092,1.122,82,79,79,83,83,83,81,85,82,86,82.3,2.1470910553583886
query_093,0.994,89,88,86,87,90,91,89,89,91,85,88.5,1.91049731745428
query_094,1.092,61,60,57,62,60,59,58,59,61,57,59.4,1.6248076809271923
query_095,1.079,91,94,93,93,95,95,90,91,91,94,92.7,1.7349351572897471
query_096,1.319,59,45,59,59,60,60,44,45,58,47,53.6,6.8731361109758335
query_097,1.148,84,83,82,79,75,76,64,84,80,86,79.3,6.116371473349211
query_098,1.318,96,98,98,96,97,99,97,93,98,98,97.0,1.61245154965971
query_099,1.576,98,98,98,98,97,98,99,98,98,98,98.0,0.4472135954999579
query_100,1.074,45,41,51,45,53,55,45,46,47,50,47.8,4.093897898091744
query_101,1.145,89,85,87,84,85,90,85,87,86,87,86.5,1.8027756377319946
query_102,1.034,87,91,91,90,89,90,86,88,87,88,88.7,1.676305461424021
query_103,1.21,98,98,99,99,99,99,98,99,100,99,98.8,0.6
query_104,1.181,92,94,95,93,94,94,94,91,90,94,93.1,1.5132745950421556
query_105,1.177,82,82,79,78,80,84,83,78,81,80,80.7,1.9519221295943134
query_106,1.612,100,99,98,99,98,99,98,98,100,100,98.9,0.8306623862918076
query_107,1.146,91,89,88,82,85,87,86,87,90,88,87.3,2.4515301344262523
query_108,1.126,68,73,63,64,66,64,65,63,63,64,65.3,2.9681644159311658
query_109,1.191,92,93,95,93,93,95,92,90,96,91,93.0,1.7888543819998317
