Query,Best,run_00,run_01,run_02,run_03,run_04,run_05,run_06,run_07,run_08,run_09,Mean,Std
query_026,0.852,66,70,66,67,63,68,69,66,65,65,66.5,1.9621416870348585
query_027,1.364,84,84,86,88,86,85,87,85,87,86,85.8,1.2489995996796797
query_028,1.259,62,64,59,83,59,57,63,63,70,78,65.8,8.158431221748454
query_029,1.223,96,99,96,99,99,98,97,95,97,96,97.2,1.4000000000000001
query_030,0.941,73,68,76,64,70,70,71,75,66,79,71.2,4.3999999999999995
query_031,0.961,81,81,77,78,84,22,80,81,78,82,74.4,17.579533554676587
query_032,1.229,28,29,29,28,71,29,71,60,26,71,44.2,19.88366163461851
query_033,1.229,83,78,87,81,80,88,84,79,88,82,83.0,3.492849839314596
query_034,1.139,96,95,96,96,97,97,97,97,97,97,96.5,0.6708203932499369
query_035,0.526,66,65,66,69,65,69,60,68,63,69,66.0,2.792848008753788
query_036,1.122,86,69,84,78,89,89,80,90,86,81,83.2,6.11228271597445
query_037,0.874,73,71,65,71,69,67,71,71,61,71,69.0,3.4641016151377544
query_038,1.028,59,66,62,60,68,59,67,61,65,58,62.5,3.5
query_039,1.009,33,32,27,27,33,26,32,32,31,31,30.4,2.537715508089904
query_040,0.998,92,94,96,96,95,95,94,96,97,96,95.1,1.374772708486752
query_041,1.485,87,86,87,88,85,84,89,88,86,85,86.5,1.5
query_042,1.192,61,53,61,52,45,58,56,56,48,54,54.4,4.923413450036469
query_043,1.263,53,42,38,46,41,58,53,42,49,40,46.2,6.384355879804947
query_044,1.06,79,82,84,80,81,82,79,83,82,83,81.5,1.6278820596099706
query_045,1.15,63,60,56,53,53,51,62,57,56,56,56.7,3.7429934544425802
query_046,1.114,63,67,63,65,63,64,65,67,64,68,64.9,1.7578395831246945
query_047,1.021,55,60,55,46,36,53,31,52,46,40,47.4,8.856635930193812
query_048,1.355,97,97,96,96,98,96,99,97,96,97,96.9,0.9433981132056604
query_049,1.228,85,91,85,85,89,87,84,90,88,85,86.9,2.3430749027719964
query_050,1.103,47,75,75,45,65,52,77,50,56,50,59.2,11.96494880891682
query_051,1.142,94,96,91,92,95,90,96,95,95,96,94.0,2.0976176963403033
query_052,1.043,65,62,64,67,62,71,76,68,72,72,67.9,4.504442251822083
query_053,1.077,69,65,65,63,65,65,63,67,65,72,65.9,2.6248809496813372
query_054,1.263,53,47,73,52,44,67,71,68,50,67,59.2,10.409610943738484
query_055,1.182,65,61,54,65,62,61,63,63,57,58,60.9,3.389690251335659
query_056,0.942,93,93,92,94,94,91,95,92,93,92,92.9,1.1357816691600546
query_057,1.065,93,92,93,92,94,90,91,93,95,91,92.4,1.42828568570857
query_058,0.974,88,89,85,87,85,86,87,87,87,82,86.3,1.8466185312619388
query_059,1.322,81,80,81,79,90,78,81,81,81,81,81.3,3.0675723300355937
query_060,1.282,81,84,82,81,83,56,82,81,81,82,79.3,7.82368199762746
query_061,1.566,94,99,99,95,95,96,98,96,99,99,97.0,1.8973665961010275
query_062,1.194,86,81,78,85,74,78,78,84,80,81,80.5,3.52845575287547
query_063,1.205,75,69,74,72,72,79,70,70,73,78,73.2,3.1874754901018454
query_064,1.098,95,92,94,95,96,94,95,95,95,95,94.6,1.0198039027185568
query_065,1.111,55,56,48,52,52,43,49,46,58,46,50.5,4.652956049652737
query_066,1.232,60,62,50,66,64,62,64,58,53,64,60.3,4.94064773081425
query_067,1.018,84,77,83,80,83,82,84,84,84,82,82.3,2.147091055358389
query_068,1.246,79,82,77,78,78,81,80,83,80,76,79.4,2.1071307505705477
query_069,1.196,87,85,80,82,85,84,86,86,86,85,84.6,2.009975124224178
query_070,1.282,73,76,76,73,73,70,76,76,74,75,74.2,1.8867962264113207
query_071,1.288,92,95,94,93,91,93,93,93,92,91,92.7,1.1874342087037917
query_072,1.293,86,77,84,90,89,84,86,88,90,86,86.0,3.6606010435446255
query_073,1.124,75,73,77,78,75,75,71,76,68,54,72.2,6.675327707311455
query_074,1.277,89,92,87,89,92,87,89,90,88,86,88.9,1.9209372712298545
query_075,1.12,47,44,45,48,43,45,73,45,80,50,52.0,12.497999839974394
query_076,1.055,70,70,78,71,82,72,71,74,73,74,73.5,3.640054944640259
query_077,1.183,88,88,87,86,89,89,88,90,87,86,87.8,1.2489995996796797
query_078,0.862,78,78,77,74,72,74,80,77,79,76,76.5,2.3769728648009427
query_079,0.916,34,34,35,37,35,35,36,32,33,32,34.3,1.5524174696260025
query_080,0.858,48,49,42,47,46,48,56,55,48,48,48.7,3.874274125562103
query_081,1.063,50,75,58,56,67,54,61,51,77,62,61.1,8.904493247793498
query_082,1.42,85,90,87,88,89,84,89,86,86,93,87.7,2.5317977802344322
query_083,1.17,63,65,62,60,60,51,61,64,63,65,61.4,3.878143885933063
query_084,1.134,79,80,80,78,77,80,78,74,76,77,77.9,1.8681541692269403
query_085,1.448,96,93,95,95,92,94,93,97,96,94,94.5,1.5
query_086,1.181,79,81,77,77,81,79,79,79,80,79,79.1,1.3
query_087,1.047,62,48,49,47,59,50,47,63,55,47,52.7,6.148983655857283
query_088,1.207,88,89,87,88,87,88,91,86,88,94,88.6,2.2
query_089,1.068,76,77,75,77,75,76,76,75,75,75,75.7,0.7810249675906654
query_090,1.331,85,82,78,85,79,84,78,78,82,81,81.2,2.7129319932501077
query_091,1.164,95,98,98,97,97,96,96,97,94,98,96.6,1.2806248474865698
query_092,1.157,77,76,83,75,77,79,80,78,75,81,78.1,2.5079872407968904
query_093,0.963,94,95,92,97,96,96,96,95,97,96,95.4,1.42828568570857
query_094,1.069,61,73,73,77,69,77,69,79,73,78,72.9,5.185556864985669
query_095,1.274,96,98,97,99,97,100,96,98,97,98,97.6,1.2
query_096,1.283,80,86,84,86,84,89,80,87,90,79,84.5,3.640054944640259
query_097,1.334,97,98,98,99,97,97,97,99,97,97,97.6,0.8
query_098,1.188,78,75,75,77,77,76,74,81,79,80,77.2,2.181742422927143
query_099,1.309,99,98,100,99,99,98,99,98,98,99,98.7,0.6403124237432849
query_100,1.063,70,66,69,73,73,77,76,69,72,70,71.5,3.2015621187164243
query_101,1.146,75,76,61,68,67,70,74,54,69,74,68.8,6.554387843269576
query_102,1.149,59,76,90,90,96,76,51,89,78,50,75.5,15.976545308670458
query_103,1.208,97,98,99,98,97,96,98,97,96,97,97.3,0.9
query_104,1.116,87,86,89,88,84,89,88,88,87,88,87.4,1.42828568570857
query_105,1.184,69,68,50,65,74,69,43,50,51,67,60.6,10.307278981380101
query_106,1.42,99,100,96,98,99,99,99,98,100,100,98.8,1.16619037896906
query_107,1.132,78,87,75,85,86,85,81,86,90,83,83.6,4.24735211631906
query_108,1.158,85,84,86,87,93,81,82,86,85,90,85.9,3.3600595232822887
query_109,1.167,81,80,77,78,81,80,79,79,79,80,79.4,1.2
